query	target	pident	alnlen	evalue	bits	taxid	species	desc	genus
078_038_456	A0A844KAV5	31.5	57	2.98e-05	51	592978	Mediterraneibacter faecis	tr|A0A844KAV5|A0A844KAV5_9FIRM Sporulation initiation factor Spo0A OS=Mediterraneibacter faecis OX=592978 GN=GMD21_00865 PE=4 SV=1	Mediterraneibacter
078_038_456	A0A6N9JR38	31.5	57	2.98e-05	51	88431	Dorea longicatena	tr|A0A6N9JR38|A0A6N9JR38_9FIRM Sporulation initiation factor Spo0A OS=Dorea longicatena OX=88431 GN=GT576_00090 PE=4 SV=1	Dorea
078_038_456	A0A1G5AS49	31.5	57	2.98e-05	51	1520805	Blautia sp. SF-50	tr|A0A1G5AS49|A0A1G5AS49_9FIRM Sporulation initiation factor Spo0A C terminal OS=Blautia sp. SF-50 OX=1520805 GN=SAMN02910433_00259 PE=4 SV=1	Blautia
078_038_456	A0A923LBJ3	31.5	57	2.98e-05	51	2763017	Anaerosacchariphilus hominis	tr|A0A923LBJ3|A0A923LBJ3_9FIRM Sporulation initiation factor Spo0A OS=Anaerosacchariphilus hominis OX=2763017 GN=H8S44_06970 PE=4 SV=1	Anaerosacchariphilus
078_038_456	A0A2M8Z9B4	32.2	62	4.099e-05	51	1286362	[Clostridium] celerecrescens 18A	tr|A0A2M8Z9B4|A0A2M8Z9B4_9FIRM Sporulation initiation factor Spo0A-like protein OS=[Clostridium] celerecrescens 18A OX=1286362 GN=H171_3600 PE=4 SV=1	[Clostridium]
078_038_456	A0A7U9MY69	32.2	62	4.099e-05	51	1898203	Lachnospiraceae bacterium	tr|A0A7U9MY69|A0A7U9MY69_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Lachnospiraceae bacterium OX=1898203 GN=IMSAGC003_01243 PE=4 SV=1	Lachnospiraceae
078_038_456	A0AAW4W3K4	33.3	57	5.638e-05	50	2881264	Blautia fusiformis	tr|A0AAW4W3K4|A0AAW4W3K4_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Blautia fusiformis OX=2881264 GN=LKD40_09720 PE=4 SV=1	Blautia
078_038_456	A0A4Z0R4S8	36.6	60	5.638e-05	50	2018669	Desulfosporosinus fructosivorans	tr|A0A4Z0R4S8|A0A4Z0R4S8_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Desulfosporosinus fructosivorans OX=2018669 GN=E4K67_08935 PE=4 SV=1	Desulfosporosinus
078_038_456	A0A4Q5C8C3	31.5	57	5.638e-05	50	33039	[Ruminococcus] torques	tr|A0A4Q5C8C3|A0A4Q5C8C3_9FIRM Sporulation initiation factor Spo0A OS=[Ruminococcus] torques OX=33039 GN=EAI93_04635 PE=4 SV=1	[Ruminococcus]
078_038_456	A0A9D2K2V3	38.1	55	7.756e-05	50	1879010	Bacillota bacterium	tr|A0A9D2K2V3|A0A9D2K2V3_UNCFI Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Bacillota bacterium OX=1879010 GN=H9669_03150 PE=4 SV=1	Bacillota
078_038_456	A0A417CLA2	31.5	57	7.756e-05	50	2292372	Ruminococcus sp. AM42-11	tr|A0A417CLA2|A0A417CLA2_9FIRM Sporulation initiation factor Spo0A OS=Ruminococcus sp. AM42-11 OX=2292372 GN=DW904_17440 PE=4 SV=1	Ruminococcus
078_038_456	A0A1C5NWC2	29.8	57	7.756e-05	50	765821	uncultured Blautia sp.	tr|A0A1C5NWC2|A0A1C5NWC2_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Blautia sp. OX=765821 GN=SAMEA3545288_01126 PE=4 SV=1	uncultured
078_038_456	A0A412MCJ5	29.8	57	7.756e-05	50	39486	Dorea formicigenerans	tr|A0A412MCJ5|A0A412MCJ5_9FIRM Sporulation initiation factor Spo0A OS=Dorea formicigenerans OX=39486 GN=DWX53_09985 PE=4 SV=1	Dorea
078_038_456	A0A416FA92	29.8	57	7.756e-05	50	2292006	Clostridium sp. AF32-12BH	tr|A0A416FA92|A0A416FA92_9CLOT Sporulation initiation factor Spo0A OS=Clostridium sp. AF32-12BH OX=2292006 GN=DWZ40_14705 PE=4 SV=1	Clostridium
078_038_456	A0A174DRK9	29.8	57	7.756e-05	50	88431	Dorea longicatena	tr|A0A174DRK9|A0A174DRK9_9FIRM Sporulation initiation factor Spo0A C terminal OS=Dorea longicatena OX=88431 GN=ERS852423_02784 PE=4 SV=1	Dorea
078_038_456	A0A494ZRV8	29.8	57	7.756e-05	50	2448031	Ruminococcus sp. B05	tr|A0A494ZRV8|A0A494ZRV8_9FIRM Sporulation initiation factor Spo0A OS=Ruminococcus sp. B05 OX=2448031 GN=D8Q48_09350 PE=4 SV=1	Ruminococcus
078_038_456	A0A395X9F3	29.8	57	7.756e-05	50	40520	Blautia obeum	tr|A0A395X9F3|A0A395X9F3_9FIRM Sporulation initiation factor Spo0A OS=Blautia obeum OX=40520 GN=DWW07_12325 PE=4 SV=1	Blautia
078_038_456	A0A415UAI5	31.5	57	7.756e-05	50	39488	Anaerobutyricum hallii	tr|A0A415UAI5|A0A415UAI5_9FIRM Sporulation initiation factor Spo0A OS=Anaerobutyricum hallii OX=39488 GN=DWZ29_05150 PE=4 SV=1	Anaerobutyricum
078_038_456	A0A373IY11	31.5	57	7.756e-05	50	2292890	Firmicutes bacterium AM10-47	tr|A0A373IY11|A0A373IY11_9FIRM Sporulation initiation factor Spo0A OS=Firmicutes bacterium AM10-47 OX=2292890 GN=DW128_11375 PE=4 SV=1	Firmicutes
078_038_456	A0A1C6L9X4	31.5	57	7.756e-05	50	59620	uncultured Clostridium sp.	tr|A0A1C6L9X4|A0A1C6L9X4_9CLOT Sporulation initiation factor Spo0A C terminal OS=uncultured Clostridium sp. OX=59620 GN=SAMEA3545416_06922 PE=4 SV=1	uncultured
078_038_456	A0A417D1N8	31.5	57	7.756e-05	50	2292372	Ruminococcus sp. AM42-11	tr|A0A417D1N8|A0A417D1N8_9FIRM Sporulation initiation factor Spo0A OS=Ruminococcus sp. AM42-11 OX=2292372 GN=DW904_06315 PE=4 SV=1	Ruminococcus
078_038_456	A0A1C6KN28	31.5	57	7.756e-05	50	765821	uncultured Blautia sp.	tr|A0A1C6KN28|A0A1C6KN28_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Blautia sp. OX=765821 GN=SAMEA3545252_02892 PE=4 SV=1	uncultured
078_038_456	A0A4Q8TVK6	29.8	57	7.756e-05	50	2527876	Mediterraneibacter sp. gm002	tr|A0A4Q8TVK6|A0A4Q8TVK6_9FIRM Sporulation initiation factor Spo0A OS=Mediterraneibacter sp. gm002 OX=2527876 GN=EYA86_10385 PE=4 SV=1	Mediterraneibacter
078_038_456	A0A412NNF6	31.5	57	7.756e-05	50	33038	Mediterraneibacter gnavus	tr|A0A412NNF6|A0A412NNF6_MEDGN Sporulation initiation factor Spo0A OS=Mediterraneibacter gnavus OX=33038 GN=DWX36_00980 PE=4 SV=1	Mediterraneibacter
078_038_456	A0A9W6CET9	31.5	57	7.756e-05	50	2994035	Sellimonas catena	tr|A0A9W6CET9|A0A9W6CET9_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Sellimonas catena OX=2994035 GN=Selli1_03890 PE=4 SV=1	Sellimonas
078_038_456	A0A1C5PQ63	29.8	57	7.756e-05	50	165186	uncultured Ruminococcus sp.	tr|A0A1C5PQ63|A0A1C5PQ63_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Ruminococcus sp. OX=165186 GN=SAMEA3545289_01382 PE=4 SV=1	uncultured
078_038_456	A0AAW6K5K6	29.8	57	7.756e-05	50	33038	Mediterraneibacter gnavus	tr|A0AAW6K5K6|A0AAW6K5K6_MEDGN Sporulation initiation factor Spo0A OS=Mediterraneibacter gnavus OX=33038 GN=O4N78_14725 PE=4 SV=1	Mediterraneibacter
078_038_456	A0A412Z6P6	31.5	57	7.756e-05	50	208479	Enterocloster bolteae	tr|A0A412Z6P6|A0A412Z6P6_9FIRM Sporulation initiation factor Spo0A OS=Enterocloster bolteae OX=208479 GN=DWW02_15160 PE=4 SV=1	Enterocloster
078_038_456	A0A373W2V0	29.8	57	7.756e-05	50	2293105	Eubacterium sp. AF17-7	tr|A0A373W2V0|A0A373W2V0_9FIRM Sporulation initiation factor Spo0A OS=Eubacterium sp. AF17-7 OX=2293105 GN=DWW96_00060 PE=4 SV=1	Eubacterium
078_038_456	A0A415UJZ1	31.5	57	7.756e-05	50	39486	Dorea formicigenerans	tr|A0A415UJZ1|A0A415UJZ1_9FIRM Sporulation initiation factor Spo0A OS=Dorea formicigenerans OX=39486 GN=DWZ24_03980 PE=4 SV=1	Dorea
078_038_456	A0A414QRY9	29.8	57	0.0001067	49	410072	Coprococcus comes	tr|A0A414QRY9|A0A414QRY9_9FIRM Sporulation initiation factor Spo0A OS=Coprococcus comes OX=410072 GN=DW656_07930 PE=4 SV=1	Coprococcus
078_038_456	A0A564UTQ5	29.8	57	0.0001067	49	40520	Blautia obeum	tr|A0A564UTQ5|A0A564UTQ5_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Blautia obeum OX=40520 GN=ROSSTS7063_03421 PE=4 SV=1	Blautia
078_038_456	R0B1G1	35.0	57	0.0001067	49	999406	[Clostridium] clostridioforme 90A6	tr|R0B1G1|R0B1G1_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=[Clostridium] clostridioforme 90A6 OX=999406 GN=HMPREF1083_05298 PE=4 SV=1	[Clostridium]
078_038_456	A0A8G1TNH1	35.0	57	0.0001067	49	2292195	Blautia sp. AF13-16	tr|A0A8G1TNH1|A0A8G1TNH1_9FIRM Sporulation initiation factor Spo0A OS=Blautia sp. AF13-16 OX=2292195 GN=DWV84_06025 PE=4 SV=1	Blautia
078_038_456	A0A944FWW7	30.6	62	0.0001067	49	2831996	Eubacteriales bacterium	tr|A0A944FWW7|A0A944FWW7_9FIRM Sporulation initiation factor Spo0A OS=Eubacteriales bacterium OX=2831996 GN=KIG43_04725 PE=4 SV=1	Eubacteriales
078_038_456	A0A6N9PSH7	29.8	57	0.0001067	49	2304573	Neglectibacter sp. 59	tr|A0A6N9PSH7|A0A6N9PSH7_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Neglectibacter sp. 59 OX=2304573 GN=D1644_12780 PE=4 SV=1	Neglectibacter
078_038_456	A0A928L3T9	36.5	63	0.0001468	49	41978	Ruminococcus sp.	tr|A0A928L3T9|A0A928L3T9_9FIRM Sporulation initiation factor Spo0A OS=Ruminococcus sp. OX=41978 GN=E7508_02215 PE=4 SV=1	Ruminococcus
078_038_456	A0A1C5TV13	31.5	57	0.0001468	49	286138	uncultured Dorea sp.	tr|A0A1C5TV13|A0A1C5TV13_9FIRM Sporulation initiation factor Spo0A C terminal OS=uncultured Dorea sp. OX=286138 GN=SAMEA3545334_02814 PE=4 SV=1	uncultured
078_038_456	A0AAE3F2S6	29.8	57	0.0001468	49	1150298	Fusicatenibacter saccharivorans	tr|A0AAE3F2S6|A0AAE3F2S6_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Fusicatenibacter saccharivorans OX=1150298 GN=L0N21_05205 PE=4 SV=1	Fusicatenibacter
078_038_456	A0A3E2NG47	38.7	62	0.0001468	49	253257	Lacrimispora amygdalina	tr|A0A3E2NG47|A0A3E2NG47_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Lacrimispora amygdalina OX=253257 GN=DS742_05820 PE=4 SV=1	Lacrimispora
078_038_456	A0A4R2LCG0	35.0	57	0.0001468	49	1796636	Frisingicoccus caecimuris	tr|A0A4R2LCG0|A0A4R2LCG0_9FIRM Sporulation initiation factor Spo0A-like protein OS=Frisingicoccus caecimuris OX=1796636 GN=EV212_11931 PE=4 SV=1	Frisingicoccus
078_038_456	A0A7X2P528	31.5	57	0.0002019	49	2606633	Oliverpabstia intestinalis	tr|A0A7X2P528|A0A7X2P528_9FIRM Sporulation initiation factor Spo0A OS=Oliverpabstia intestinalis OX=2606633 GN=FYJ57_13295 PE=4 SV=1	Oliverpabstia
078_038_456	A0A413SNG5	29.8	57	0.0002019	49	39486	Dorea formicigenerans	tr|A0A413SNG5|A0A413SNG5_9FIRM Sporulation initiation factor Spo0A OS=Dorea formicigenerans OX=39486 GN=DW924_09515 PE=4 SV=1	Dorea
078_038_456	A0A417RA78	29.8	57	0.0002019	49	2292985	Blautia sp. OM07-19	tr|A0A417RA78|A0A417RA78_9FIRM Sporulation initiation factor Spo0A OS=Blautia sp. OM07-19 OX=2292985 GN=DXC01_01555 PE=4 SV=1	Blautia
078_038_456	A0A848CL35	31.5	57	0.0002019	49	39486	Dorea formicigenerans	tr|A0A848CL35|A0A848CL35_9FIRM Sporulation initiation factor Spo0A OS=Dorea formicigenerans OX=39486 GN=HF855_13730 PE=4 SV=1	Dorea
078_038_456	A0A373CRY8	29.8	57	0.0002019	49	2305245	Clostridiaceae bacterium TF01-6	tr|A0A373CRY8|A0A373CRY8_9CLOT Sporulation initiation factor Spo0A OS=Clostridiaceae bacterium TF01-6 OX=2305245 GN=DXC33_11755 PE=4 SV=1	Clostridiaceae
078_038_456	A0AAE3J8U0	29.8	57	0.0002019	49	2881276	Fusicatenibacter faecihominis	tr|A0AAE3J8U0|A0AAE3J8U0_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Fusicatenibacter faecihominis OX=2881276 GN=LKD71_17920 PE=4 SV=1	Fusicatenibacter
078_038_456	A0A174GSI2	29.8	57	0.0002778	48	418240	Blautia wexlerae	tr|A0A174GSI2|A0A174GSI2_9FIRM Sporulation initiation factor Spo0A OS=Blautia wexlerae OX=418240 GN=BWLFYP14_02346 PE=4 SV=1	Blautia
078_038_456	A0A174FC09	29.8	57	0.0002778	48	40520	Blautia obeum	tr|A0A174FC09|A0A174FC09_9FIRM Sporulation initiation factor Spo0A C terminal OS=Blautia obeum OX=40520 GN=ERS852476_02929 PE=4 SV=1	Blautia
078_038_456	G5IJQ0	29.8	67	0.0002778	48	742737	Hungatella hathewayi WAL-18680	tr|G5IJQ0|G5IJQ0_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Hungatella hathewayi WAL-18680 OX=742737 GN=HMPREF9473_03728 PE=4 SV=1	Hungatella
078_038_456	A0A7X5E346	29.8	57	0.0002778	48	1898204	Clostridiaceae bacterium	tr|A0A7X5E346|A0A7X5E346_9CLOT Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridiaceae bacterium OX=1898204 GN=D3Z48_15055 PE=4 SV=1	Clostridiaceae
078_038_456	A0A2V2FHR7	35.0	57	0.0003822	48	2044939	Clostridia bacterium	tr|A0A2V2FHR7|A0A2V2FHR7_UNCCL Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridia bacterium OX=2044939 GN=DBX63_12615 PE=4 SV=1	Clostridia
078_038_456	A0A941XVZ5	32.8	64	0.0003822	48	2054177	Christensenellaceae bacterium	tr|A0A941XVZ5|A0A941XVZ5_9FIRM Sporulation initiation factor Spo0A OS=Christensenellaceae bacterium OX=2054177 GN=HP061_07505 PE=4 SV=1	Christensenellaceae
078_038_456	A0A3A9BI20	33.8	59	0.0003822	48	2320104	bacterium D16-54	tr|A0A3A9BI20|A0A3A9BI20_UNCXX Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=bacterium D16-54 OX=2320104 GN=D7X87_15055 PE=4 SV=1	bacterium
078_038_456	A0A941XZH0	35.0	57	0.0003822	48	2054177	Christensenellaceae bacterium	tr|A0A941XZH0|A0A941XZH0_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Christensenellaceae bacterium OX=2054177 GN=HP061_03570 PE=4 SV=1	Christensenellaceae
078_038_456	A0AB37KGN2	33.8	68	0.0003822	48	2291994	Absiella sp. AM09-50	tr|A0AB37KGN2|A0AB37KGN2_9FIRM Uncharacterized protein OS=Absiella sp. AM09-50 OX=2291994 GN=DW114_10670 PE=4 SV=1	Absiella
078_038_456	A0AAX1U5H5	33.8	68	0.0003822	48	2292277	Absiella sp. AM27-20	tr|A0AAX1U5H5|A0AAX1U5H5_9FIRM Uncharacterized protein OS=Absiella sp. AM27-20 OX=2292277 GN=DW716_15230 PE=4 SV=1	Absiella
078_038_456	A0A372YNJ9	33.8	68	0.0003822	48	2302978	Erysipelotrichaceae bacterium AM07-35-1	tr|A0A372YNJ9|A0A372YNJ9_9FIRM Uncharacterized protein OS=Erysipelotrichaceae bacterium AM07-35-1 OX=2302978 GN=DW100_10670 PE=4 SV=1	Erysipelotrichaceae
078_038_456	A0A3A9G9H7	33.8	62	0.0005258	48	2320102	bacterium 1XD42-8	tr|A0A3A9G9H7|A0A3A9G9H7_UNCXX Sporulation initiation factor Spo0A OS=bacterium 1XD42-8 OX=2320102 GN=D7X25_08830 PE=4 SV=1	bacterium
078_038_456	A0A351TH29	32.2	59	0.0005258	48	1898203	Lachnospiraceae bacterium	tr|A0A351TH29|A0A351TH29_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Lachnospiraceae bacterium OX=1898203 GN=DCZ91_04265 PE=4 SV=1	Lachnospiraceae
078_038_456	A0A1C6E9G6	29.6	64	0.0005258	48	1193534	uncultured Flavonifractor sp.	tr|A0A1C6E9G6|A0A1C6E9G6_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=uncultured Flavonifractor sp. OX=1193534 GN=SAMEA3545394_01804 PE=4 SV=1	uncultured
078_038_456	A0A2V2DVQ1	37.0	62	0.0005258	48	1898207	Clostridiales bacterium	tr|A0A2V2DVQ1|A0A2V2DVQ1_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridiales bacterium OX=1898207 GN=DBX52_02780 PE=4 SV=1	Clostridiales
078_038_456	A0A7X4Z9L4	27.2	55	0.0005258	48	1898203	Lachnospiraceae bacterium	tr|A0A7X4Z9L4|A0A7X4Z9L4_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Lachnospiraceae bacterium OX=1898203 GN=D3Z36_17160 PE=4 SV=1	Lachnospiraceae
078_038_456	A0A173XF38	29.8	57	0.0007235	47	88431	Dorea longicatena	tr|A0A173XF38|A0A173XF38_9FIRM Sporulation initiation factor Spo0A C terminal OS=Dorea longicatena OX=88431 GN=ERS852423_00614 PE=4 SV=1	Dorea
078_038_456	A0A373J832	29.3	58	0.0007235	47	2292890	Firmicutes bacterium AM10-47	tr|A0A373J832|A0A373J832_9FIRM Sporulation initiation factor Spo0A OS=Firmicutes bacterium AM10-47 OX=2292890 GN=DW128_05750 PE=4 SV=1	Firmicutes
078_038_456	A0A7G9GNB9	34.8	66	0.0007235	47	2764325	[Eubacterium] hominis	tr|A0A7G9GNB9|A0A7G9GNB9_9FIRM Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=[Eubacterium] hominis OX=2764325 GN=H9Q80_19010 PE=4 SV=1	[Eubacterium]
078_038_456	D5Q498	31.5	57	0.0007235	47	525259	Clostridioides difficile NAP08	tr|D5Q498|D5Q498_CLODI Sporulation initiation factor Spo0A C-terminal domain-containing protein OS=Clostridioides difficile NAP08 OX=525259 GN=HMPREF0220_1730 PE=4 SV=1	Clostridioides
078_038_456	A0A2V2ESD3	31.1	61	0.0007235	47	1879010	Bacillota bacterium	tr|A0A2V2ESD3|A0A2V2ESD3_UNCFI Uncharacterized protein OS=Bacillota bacterium OX=1879010 GN=DBX60_08510 PE=4 SV=1	Bacillota
078_038_456	A0A971NJ14	36.6	60	0.0009954	47	1898207	Clostridiales bacterium	tr|A0A971NJ14|A0A971NJ14_9FIRM Sporulation initiation factor Spo0A OS=Clostridiales bacterium OX=1898207 GN=GXY26_00305 PE=4 SV=1	Clostridiales
